LATITUDE,LONGITUDE,FIRE_YEAR,CAUSE,FIRE_SIZE,STATE,DAYS_TO_CONTAIN
34.6385618,-85.8118213,2011,Human,3.0,AL,0.0
41.9699,-117.6243,1994,Human,0.1,NV,0.0
39.2045,-104.89,2010,Human,0.1,CO,0.0
31.1214,-83.4364,2000,Human,0.27,GA,0.0
35.534983,-88.194167,2010,Human,1.0,TN,0.0
35.80366,-91.68756997,2006,Human,3.0,AR,
35.382016,-78.833572,2018,Human,0.44,NC,0.0
42.275,-104.4038,2005,Natural,3500.0,WY,1.0
38.6385548,-96.37181297,2017,Human,100.0,KS,0.0
32.26766944,-81.689675,2019,Human,1.7,GA,0.0
36.9267,-78.88,2000,Human,0.3,VA,
32.01660833,-82.91237222,2012,Human,0.1,GA,0.0
38.292614,-121.171967,2016,Human,0.5,CA,0.0
32.83,-117.1178,2010,Undetermined,0.5,CA,
30.4011,-93.6013,2013,Human,125.2,LA,
41.625,-121.89833333,1993,Natural,0.5,CA,0.0
34.075226,-85.936311,2005,Human,50.0,AL,0.0
36.966389,-119.645278,2010,Human,1.0,CA,
34.68124,-79.20707,2007,Undetermined,1.0,NC,
40.70918,-112.68307,1999,Human,2.0,UT,0.0
42.378,-122.80116,2005,Human,0.1,OR,0.0
40.0697,-108.2273,2000,Natural,0.5,CO,3.0
32.60744163,-83.04768426,2011,Human,0.25,GA,0.0
40.76422,-96.83425,2015,Human,0.1,NE,0.0
40.25194444,-122.265,2005,Human,0.3,CA,0.0
34.3445,-85.3999,1996,Human,8.53,GA,0.0
34.7931,-87.7197,2000,Human,0.8,AL,
41.64716,-98.04252,2015,Human,1.0,NE,0.0
44.47853,-122.86705,2018,Human,0.13,OR,0.0
45.1672,-105.6228,2002,Natural,26.0,MT,1.0
31.9169,-85.9525,1998,Human,15.2,AL,
42.201632,-72.454029,2015,Human,12.0,MA,0.0
43.2837542,-73.71856919,2011,Human,0.75,NY,0.0
33.53305555,-115.98194444,1999,Human,23.0,CA,
37.2695,-107.0098,2013,Human,0.1,CO,0.0
46.367191,-115.962009,1994,Natural,0.1,ID,
44.7392153,-108.7776648,2017,Human,1.0,WY,
44.7986,-84.71543,2009,Human,0.1,MI,0.0
47.8764,-94.9708,2019,Human,0.2,MN,0.0
39.27608339,-81.02963333,2000,Human,0.2,WV,0.0
27.78,-81.31,1996,Human,3.0,FL,
38.26827001,-83.16027998,2006,Undetermined,2.5,KY,
29.3622422,-98.8736158,2011,Human,5.0,TX,
34.7617,-78.9517,1995,Human,4.0,NC,
44.28917531,-105.511093,2009,Human,0.1,WY,0.0
34.14166667,-81.34166667,1995,Undetermined,0.3,SC,0.0
33.69471,-96.99825,2007,Human,1.0,TX,
30.43770325,-88.43087399,1993,Human,15.0,MS,0.0
38.403433,-120.47975,2015,Undetermined,0.1,CA,0.0
43.33722222,-121.96972222,2017,Natural,0.1,OR,1.0
40.68598371,-73.3725595,2005,Human,0.1,NY,0.0
37.18722222,-78.14611111,2010,Human,7.0,VA,
41.51861111,-121.66805556,2003,Natural,0.75,CA,3.0
37.9181,-83.0819,2001,Human,12.0,KY,
34.05186967,-98.52774897,2010,Human,0.1,TX,
48.43055556,-114.15833333,2011,Natural,0.1,MT,0.0
33.3017,-110.5423,1996,Natural,1.1,AZ,0.0
44.0325,-120.4722,2013,Natural,0.3,OR,3.0
32.614,-86.237,2016,Human,8.0,AL,0.0
39.738752,-121.8818,2017,Human,1.1,CA,0.0
36.94611111,-120.02694444,1993,Human,5.0,CA,
32.67758762,-81.59196961,2011,Human,0.32,GA,0.0
47.58833333,-92.05,1997,Human,51.0,MN,1.0
35.66896657,-101.39153525,2010,Human,0.1,TX,
34.3,-79.0167,2004,Human,0.5,NC,
32.6292,-80.1458,1997,Human,1.0,SC,
34.984371,-86.366785,2014,Human,0.1,AL,0.0
39.01,-95.44,2015,Human,5.0,KS,0.0
33.5019225,-112.4707411,2017,Undetermined,0.1,AZ,
45.21866,-90.08559,2017,Human,0.1,WI,0.0
35.685,-81.7383,1992,Human,0.2,NC,
48.10925,-105.17603,2018,Human,0.5,MT,9.0
39.015,-83.43166,2007,Natural,3.0,OH,
33.7377,-87.18851,1995,Human,3.0,AL,
34.38138998,-79.97972001,2005,Human,11.0,SC,
33.962395,-116.499035,2017,Undetermined,0.1,CA,0.0
42.97166667,-122.47638889,2009,Natural,0.6,OR,3.0
36.97449,-120.053809,2016,Human,0.1,CA,0.0
28.7606,-82.5428,2001,Human,0.5,FL,
35.1217,-77.845,1995,Human,3.0,NC,
31.6035865,-90.33053659,1999,Human,15.0,MS,0.0
39.93888889,-120.05555556,2006,Natural,9.7,CA,0.0
38.8371,-104.85,2018,Human,0.001,CO,0.0
33.749361,-117.390189,2001,Human,0.1,CA,0.0
32.656091,-86.514288,2008,Human,2.5,AL,0.0
36.32862,-91.41997,2007,Human,30.0,AR,
34.23166667,-111.26333333,2015,Human,0.1,AZ,0.0
40.72285,-73.82807,2019,Human,0.1,NY,0.0
45.87703477,-93.23851969,2012,Human,0.6,MN,0.0
35.76547,-91.90498,2001,Undetermined,456.0,AR,
36.3667,-78.6667,2001,Human,2.0,NC,
36.0,-77.1,2003,Human,7.0,NC,
33.7667,-80.2667,2002,Human,31.0,SC,
33.345666,-89.264912,2010,Undetermined,6.0,MS,
39.336,-123.798681,2004,Human,0.3,CA,0.0
29.38574497,-96.17589693,2009,Human,75.0,TX,
42.1015,-123.67849,2003,Human,0.01,OR,0.0
39.32222222,-112.36194444,2001,Natural,0.2,UT,0.0
36.1817,-81.9683,1999,Human,1.5,NC,
39.97083,-74.20833,2000,Human,0.5,NJ,
36.12333333,-115.67833333,1998,Natural,0.5,NV,0.0
38.685698,-121.387454,2008,Undetermined,0.1,CA,
35.14715999,-101.81920002,2006,Human,3.0,TX,
44.10069208,-75.3060149,2008,Natural,0.1,NY,0.0
30.70878429,-88.86942801,1992,Human,1.0,MS,0.0
47.268053,-95.628987,1996,Human,1.0,MN,
38.56161002,-82.82327001,2005,Undetermined,1.0,KY,
35.5167,-81.3833,2002,Human,0.2,NC,
34.32277778,-87.29888889,2007,Human,7.0,AL,0.0
28.87957,-98.76246998,2006,Human,2.0,TX,
35.6517,-81.375,1992,Human,1.0,NC,
36.3833,-96.313,2010,Human,43.3,OK,1.0
36.141133,-80.059,2016,Human,0.06,NC,0.0
36.24,-89.75,2005,Human,1.0,MO,
34.54111111,-111.00944444,2003,Natural,0.1,AZ,0.0
35.11093,-93.44651,2012,Human,1.0,AR,0.0
35.38445,-79.25475,2005,Human,5.0,NC,0.0
35.109651,-119.435422,2005,Undetermined,0.5,CA,
32.875,-87.611,2016,Human,1.0,AL,0.0
36.82167,-78.895,1996,Human,11.0,VA,0.0
35.06125,-88.420033,2011,Human,2.0,TN,0.0
41.52056024,-74.92132268,2004,Human,0.81,NY,0.0
42.4796,-123.357,2014,Human,0.1,OR,3.0
44.18567,-74.20424,2009,Natural,0.1,NY,1.0
34.0483,-78.6683,1993,Human,6.0,NC,
31.1132,-97.76231,2008,Human,0.1,TX,
42.41639,-121.75333,2019,Human,13.36,OR,1.0
38.0359,-121.9605,2010,Human,0.5,CA,
31.03441111,-83.52576111,2013,Human,5.8,GA,0.0
30.88,-85.49,1999,Human,0.1,FL,
31.6726832,-96.4866114,2011,Human,1.0,TX,
35.40805556,-111.44361111,2017,Natural,0.1,AZ,0.0
46.1344,-113.3859,2006,Human,0.01,MT,
33.0306,-111.6023,2017,Human,0.1,AZ,0.0
29.8849,-82.3347,2020,Human,0.1,FL,0.0
46.15934,-88.31668,2014,Human,1.5,MI,0.0
29.34916667,-81.67583333,2004,Natural,168.0,FL,3.0
42.6717,-114.6983,2006,Human,250.5,ID,0.0
36.8075,-79.00445,2009,Human,0.2,VA,
34.38344,-102.5147,2008,Human,900.0,TX,
34.7597,-96.7089,2009,Human,12.2,OK,0.0
35.12465004,-95.54903517,2006,Human,25.0,OK,0.0
39.252957,-80.6829375,2018,Human,15.0,WV,0.0
43.1325,-108.6615,2005,Human,3.5,WY,0.0
32.7253,-104.3967,2011,Human,29.0,NM,0.0
40.64950108,-73.83451589,2011,Natural,0.1,NY,0.0
32.20308222,-83.21628593,2010,Human,0.58,GA,0.0
35.85,-79.9167,2001,Human,1.0,NC,
58.325,-134.00833333,1995,Human,0.1,AK,0.0
45.11339,-108.20833,2001,Human,0.2,MT,2.0
33.76388888,-116.95805555,2007,Human,1.0,CA,
46.81853169,-95.11321482,2018,Human,0.25,MN,0.0
33.8117,-109.9907,1998,Human,0.1,AZ,0.0
42.8945,-73.2949,2016,Human,1.3,NY,0.0
35.90749,-82.6144,2005,Human,0.5,NC,0.0
27.32445,-82.43278,2008,Human,0.6,FL,0.0
34.7421,-114.3604,2003,Human,0.1,AZ,
43.13413549,-77.69085075,2006,Human,0.1,NY,0.0
37.48333,-79.16667,1996,Human,0.1,VA,0.0
33.8550434,-98.4941297,2012,Human,0.01,TX,
18.207785,-67.069923,2005,Undetermined,0.5,PR,
43.55776,-83.93385,2018,Human,1.0,MI,
28.44,-81.45,1994,Natural,0.1,FL,
42.9158733,-74.40247405,2006,Human,0.1,NY,0.0
27.9485,-81.4489,2010,Human,10.0,FL,0.0
33.94166667,-80.27083333,1996,Undetermined,7.0,SC,0.0
29.6458333,-85.1322222,1998,Natural,115.0,FL,1.0
33.9869,-112.1414,2017,Human,0.1,AZ,0.0
48.2449,-118.3828,1994,Human,0.1,WA,0.0
32.663967,-87.293465,2015,Human,0.2,AL,0.0
37.715,-114.418,2002,Natural,0.1,NV,1.0
40.58789,-117.4136,2012,Human,572.0,NV,2.0
43.58944,-121.52333,2010,Human,4.0,OR,0.0
40.80212,-98.12351,2018,Human,0.5,NE,0.0
36.4783,-81.40925,2008,Undetermined,5.0,NC,
34.0778,-117.7587,2005,Undetermined,0.11,CA,
40.1732,-123.603917,2013,Human,0.1,CA,0.0
61.6641655,-149.1888885,2010,Human,0.1,AK,2.0
39.98444,-79.59972,2013,Human,2.6,PA,0.0
37.17815769,-91.95274736,1995,Human,4.0,MO,
45.74416667,-115.12611111,2014,Natural,0.1,ID,0.0
39.60388889,-105.44361111,2009,Natural,0.1,CO,0.0
40.62069,-108.80594,2013,Natural,0.1,CO,1.0
33.8558,-90.0603,2005,Human,100.0,MS,
36.65229,-88.9162,2010,Human,3.0,KY,0.0
41.4477343,-73.1433874,2016,Human,1.0,CT,0.0
38.88331482,-80.89775613,2017,Human,0.1,WV,0.0
42.41222222,-105.5025,2007,Natural,0.75,WY,0.0
34.1333,-79.8333,1999,Human,1.5,SC,
35.1583,-89.0233,2000,Human,8.3,TN,
30.0928,-83.2823,2012,Human,1.8,FL,0.0
31.4953,-92.5103,1998,Human,2.0,LA,
44.05682,-121.40125,2002,Natural,0.01,OR,0.0
32.90997176,-93.88542832,2006,Human,2.0,LA,
31.54448984,-89.53939958,1999,Human,20.0,MS,0.0
31.86472,-80.99361,2015,Natural,0.2,GA,0.0
35.183483,-87.602733,2020,Human,10.0,TN,0.0
39.74583,-74.87083,1999,Human,0.5,NJ,
39.39822,-104.912939,2011,Undetermined,0.1,CO,
37.22111111,-119.89694444,1998,Human,0.1,CA,
40.8106,-73.0402,2013,Human,0.5,NY,0.0
31.827195,-111.0121611,2017,Undetermined,0.1,AZ,
36.1067,-89.36,2000,Human,0.1,TN,
34.0644,-117.2967,2011,Human,0.02,CA,
39.5800298,-105.2662931,2011,Undetermined,0.1,CO,
34.70833333,-79.7375,1996,Undetermined,2.5,SC,0.0
46.89130001,-122.48999999,2005,Undetermined,0.33,WA,
37.41901997,-83.20598,2005,Undetermined,93.0,KY,
38.376667,-122.285556,2011,Human,65.0,CA,
30.3365,-81.9536,2011,Human,1.0,FL,0.0
36.39999999,-90.93333002,2006,Human,20.0,AR,
38.0133,-77.7383,1998,Human,0.2,VA,
35.7,-77.2,2000,Human,10.0,NC,
33.861217,-79.976837,2016,Human,0.5,SC,0.0
18.258928,-67.044868,2005,Undetermined,0.5,PR,
46.34611111,-114.47805556,2001,Natural,4.0,ID,23.0
30.81897,-92.86632,2008,Human,0.25,LA,
47.9622,-118.5275,2009,Natural,0.3,WA,0.0
33.3353,-110.4618,2004,Human,0.5,AZ,0.0
33.351538,-95.073023,2011,Human,2.0,TX,
31.50471657,-90.083744,1996,Human,2.0,MS,0.0
32.879,-96.7583,2015,Human,0.1,TX,
32.83609496,-83.24923235,2011,Human,7.3,GA,0.0
31.7041,-83.0711,1993,Human,0.06,GA,0.0
34.02131282,-84.90409717,2006,Human,0.39,GA,
34.4639,-83.3345,1995,Human,20.35,GA,0.0
32.39769954,-82.71452016,2010,Human,0.1,GA,0.0
45.87243,-89.87825,2007,Human,0.01,WI,
35.2333,-78.95,2001,Human,0.1,NC,
34.54138889,-111.70555556,2007,Human,0.1,AZ,0.0
45.85866705,-87.04292363,2005,Undetermined,0.1,MI,
34.55978895,-84.67610871,2003,Human,20.32,GA,
32.55413749,-92.85698327,2005,Human,4.0,LA,0.0
43.238273,-73.46989,1999,Human,2.0,NY,
31.23333333,-93.81666667,2000,Natural,0.1,TX,0.0
39.06575409,-80.42271495,1995,Human,2.0,WV,0.0
32.150034,-111.009384,2019,Human,0.01,AZ,0.0
39.48056,-74.51111,1992,Human,0.25,NJ,
38.93948594,-81.03814668,2009,Human,15.0,WV,0.0
45.6747,-107.5037,2003,Human,0.5,MT,0.0
42.01906313,-77.43330701,2009,Human,1.0,NY,0.0
36.05646,-93.14354,1997,Human,0.1,AR,0.0
29.2588,-82.1595,2016,Human,2.0,FL,0.0
39.6514,-107.8667,2008,Natural,12.6,CO,1.0
38.9475,-78.25639,2009,Human,0.5,VA,
46.16166667,-114.835,1992,Natural,0.1,ID,2.0
31.30773,-93.42165,2015,Undetermined,2.0,LA,0.0
30.46569,-90.01689,2008,Human,0.25,LA,
43.646592,-92.227103,1999,Human,2.0,MN,
34.305,-110.95,1996,Natural,0.1,AZ,0.0
42.605825,-71.025318,2017,Human,0.25,MA,0.0
45.07361111,-115.72972222,1996,Natural,0.5,ID,1.0
34.96488498,-84.98350275,2009,Human,20.23,GA,
47.2166,-95.6503,1999,Human,0.2,MN,0.0
40.12787,-75.62017,2014,Human,0.5,PA,0.0
37.289003,-121.964429,2011,Human,0.01,CA,
45.15222222,-109.32388889,2015,Human,398.0,MT,4.0
32.6833,-80.55,1999,Human,3.0,SC,
33.90416667,-79.5125,1995,Undetermined,4.0,SC,0.0
31.88762689,-94.77605205,2009,Human,0.25,TX,
34.9,-79.75,2004,Human,0.1,NC,
37.18282551,-113.4118116,2020,Human,0.5,UT,0.0
44.09194444,-118.82944444,2008,Natural,0.1,OR,0.0
33.9159,-85.2496,1996,Human,3.0,GA,0.0
35.4333,-79.0167,2000,Human,0.3,NC,
30.6927,-83.0737,1992,Human,0.32,GA,0.0
44.13305556,-115.09944444,2006,Natural,15.0,ID,11.0
36.43866666,-94.87450002,2005,Human,0.1,OK,0.0
33.3493,-82.0715,1993,Human,1.25,GA,0.0
33.5339,-110.185,2006,Natural,2016.0,AZ,12.0
44.7247,-120.0619,2012,Natural,103.0,OR,4.0
33.0767,-111.7474,1993,Human,0.1,AZ,1.0
39.5162,-104.6632,2010,Human,4.0,CO,
42.655,-112.0064,2010,Human,0.1,ID,0.0
33.2144,-85.8175,1998,Human,5.0,AL,
32.7538,-95.6233,2019,Human,3.0,TX,
42.807875,-75.343579,1997,Human,1.0,NY,
31.2409,-81.7575,1992,Human,10.48,GA,0.0
43.4112,-123.6545,1995,Natural,0.7,OR,1.0
40.92172115,-73.89596337,2003,Human,0.1,NY,0.0
33.933633,-78.30265,2015,Human,0.5,NC,0.0
32.5681,-86.5994,2000,Human,0.2,AL,
37.9098,-103.8214,2013,Human,0.1,CO,0.0
34.9503,-96.5828,2008,Human,1.0,OK,0.0
33.55416667,-79.975,1992,Undetermined,12.0,SC,0.0
32.5953,-82.7227,1994,Human,2.31,GA,0.0
30.5,-87.29,1992,Human,1.0,FL,
36.3716667,-82.1316667,2005,Human,4.5,TN,0.0
31.6731,-99.2219,2018,Human,1.0,TX,
39.50834,-74.64583,1994,Human,0.5,NJ,
33.48586,-97.13099,2008,Human,20.0,TX,
37.5392,-119.66,2006,Human,0.1,CA,0.0
30.33388997,-81.95498998,2004,Human,0.2,FL,0.0
39.5125,-74.725,2002,Human,2.0,NJ,0.0
33.73399,-81.58894,2008,Human,12.0,SC,
45.3983,-107.0087,1996,Natural,0.2,MT,14.0
32.24672517,-89.11915377,1997,Human,2.0,MS,0.0
34.4875,-82.125,1992,Undetermined,20.0,SC,0.0
36.281579,-120.300799,2012,Human,30.0,CA,
35.6667,-85.4817,2001,Human,2.0,TN,
30.37910513,-89.45411006,1992,Human,25.0,MS,0.0
29.63861,-81.50221999,2004,Human,20.0,FL,0.0
32.33125002,-95.38124998,2000,Human,1.0,TX,0.0
33.927173,-116.883635,2017,Human,1.0,CA,0.0
33.32991,-92.31755,2007,Human,1.0,AR,
35.70638889,-118.57861111,2017,Natural,0.1,CA,
25.4921,-80.5303,2017,Human,0.3,FL,0.0
32.1577,-97.3239,2019,Human,1.0,TX,
35.74760064,-94.99410241,1994,Undetermined,360.0,OK,0.0
32.55000001,-94.23333,2003,Human,11.0,TX,0.0
30.9505,-92.7681,2017,Human,1.92,LA,0.0
30.88,-85.71,1997,Human,0.1,FL,
34.9317,-79.415,1994,Human,1.0,NC,
31.07758304,-89.51657299,2013,Human,11.0,MS,0.0
35.31392,-83.46846,2007,Undetermined,15.5,NC,
40.67326624,-109.03781112,2020,Natural,235.0,CO,4.0
39.06611111,-123.44194444,2008,Natural,0.1,CA,
32.21388889,-81.92561111,2017,Human,0.1,GA,0.0
48.17646999,-118.11130002,2005,Human,0.1,WA,0.0
43.961366,-89.289615,1999,Human,0.2,WI,
39.426258,-123.391818,2010,Human,0.1,CA,0.0
37.38,-82.1739,2001,Human,35.0,VA,
36.91888888,-121.46305555,2003,Human,0.1,CA,0.0
31.952063,-94.5925,2012,Human,2.0,TX,
47.9542,-99.0712,2002,Human,0.5,ND,0.0
33.896817,-117.781401,2012,Human,0.25,CA,
37.65474,-86.61480999,2005,Undetermined,22.0,KY,
36.457159,-80.482674,2019,Human,0.14,NC,0.0
36.05870582,-106.06650997,2020,Undetermined,1.5,NM,0.0
34.39987104,-88.88341196,1992,Human,12.0,MS,0.0
33.8056,-93.2972,1999,Human,5.0,AR,
34.944,-83.9486,2000,Human,3.9,GA,0.0
40.67335,-99.00905,2008,Human,0.5,NE,0.0
46.8911,-113.7962,2018,Human,0.01,MT,
35.251016,-118.918483,2005,Undetermined,0.1,CA,
37.8961,-83.0239,1997,Human,20.0,KY,
25.47,-80.53,1997,Human,5.0,FL,
35.6492,-94.7603,2017,Human,8.5,OK,0.0
33.44491,-92.91748,2011,Human,40.0,AR,0.0
39.167333,-120.962833,2013,Human,0.1,CA,0.0
37.83388888,-120.65611111,1993,Human,15.0,CA,
33.4358,-84.8133,1998,Human,9.4,GA,
34.86299998,-95.46289998,2004,Human,0.3,OK,0.0
33.782365,-85.838586,2015,Human,5.0,AL,0.0
36.2417,-80.0417,1997,Human,1.0,NC,
43.46042937,-76.49767853,2001,Human,0.6,NY,0.0
19.9144497,-155.7025604,2005,Undetermined,0.1,HI,
35.3283,-80.1883,1992,Human,1.0,NC,
31.39916667,-111.17277778,2004,Natural,0.5,AZ,1.0
34.94166667,-112.43277778,2018,Human,0.5,AZ,
40.78677504,-73.84384306,2005,Human,0.1,NY,0.0
30.93220553,-97.49338682,2009,Human,0.25,TX,
43.00393196,-77.45227198,2010,Human,2.7,NY,
34.3717,-78.4617,1993,Human,0.1,NC,
36.03152,-112.06667,1993,Human,0.1,AZ,
35.6917,-80.5183,1992,Human,0.1,NC,
38.73606,-121.290534,2018,Human,0.1,CA,
47.29722222,-92.14083333,2016,Human,0.75,MN,1.0
34.3578,-80.0386,2001,Human,2.0,SC,
42.46960619,-79.31859336,2011,Human,0.1,NY,0.0
33.62606667,-85.1375,2012,Natural,1.0,GA,0.0
42.7673,-74.8344,2015,Natural,2.0,NY,0.0
43.8103,-99.9923,2007,Human,65.0,SD,
34.7214,-84.8436,1998,Human,4.5,GA,
33.826302,-112.0355797,2018,Human,0.1,AZ,0.0
36.33715,-94.41987,2020,Undetermined,3.0,AR,
32.4625,-81.075,1992,Undetermined,0.2,SC,0.0
33.0243,-84.4024,1995,Human,0.22,GA,0.0
34.27166667,-117.68333333,1997,Natural,50.0,CA,4.0
33.2939,-110.4831,2019,Human,15.0,AZ,39.0
34.017033,-117.26775,2014,Human,0.5,CA,0.0
38.04,-120.05833333,1992,Natural,0.1,CA,2.0
37.09983,-120.853057,2005,Undetermined,0.1,CA,0.0
33.093437,-80.596451,2012,Human,4.0,SC,0.0
32.1911,-86.4242,2001,Human,0.2,AL,
31.1896,-82.1976,2001,Human,0.2,GA,0.0
42.08855,-123.6125,2017,Human,0.01,OR,3.0
31.7558,-84.5383,1998,Human,1.5,GA,
36.70166667,-114.94972222,2008,Natural,0.1,NV,0.0
46.394182,-101.967545,2016,Human,1.0,ND,
42.2828,-121.0217,2017,Natural,0.3,OR,1.0
21.4377785,-158.0591736,2011,Undetermined,0.1,HI,
33.555188,-117.005743,2012,Human,2.0,CA,
41.78277778,-121.13638889,2017,Natural,4489.25,CA,35.0
30.7276,-84.8308,1995,Human,0.01,GA,0.0
31.2068,-82.4174,2000,Human,0.06,GA,0.0
37.23819998,-83.77730001,2004,Undetermined,5.0,KY,
44.77722222,-118.19666667,2019,Human,0.1,OR,0.0
35.55,-80.9833,2002,Human,0.3,NC,
30.06,-83.53,1997,Human,3.0,FL,
48.0455,-94.9239,2011,Human,50.0,MN,0.0
45.0047,-101.2304,1994,Human,0.1,SD,0.0
44.70356,-84.51348,2009,Human,4.0,MI,0.0
34.5885,-114.36575,2010,Human,0.1,AZ,0.0
33.13999999,-80.79,2004,Human,0.1,SC,
44.0818,-84.99984,1999,Undetermined,1.0,MI,0.0
43.31131199,-76.71229598,2008,Human,0.1,NY,0.0
37.5072,-111.3552,1996,Natural,0.1,UT,0.0
45.69833333,-118.02666667,1997,Natural,0.1,OR,0.0
34.825,-79.7083,1992,Human,3.0,NC,
39.2525,-120.07444444,2011,Human,0.1,CA,0.0
37.59444444,-108.41833333,1996,Natural,4.0,CO,1.0
37.91315606,-82.40156878,2014,Human,489.0,WV,5.0
46.82913359,-94.49456387,2004,Human,0.25,MN,
29.0075,-99.1724,2018,Undetermined,0.5,TX,
33.3413887,-105.11333465,1996,Undetermined,0.25,NM,
33.778772,-117.919201,2006,Human,1.0,CA,
35.55,-81.5833,2003,Human,0.3,NC,
17.983215,-67.140373,2007,Undetermined,100.0,PR,
31.2758,-83.7755,1997,Human,2.05,GA,0.0
36.4947,-96.3689,2008,Human,0.1,OK,0.0
45.66555556,-116.39861111,2000,Natural,0.1,ID,1.0
39.79,-121.89,1997,Human,1.0,CA,
46.80833333,-111.20333333,1996,Natural,0.4,MT,1.0
43.78611111,-121.09666667,2018,Human,0.1,OR,0.0
33.525,-81.12916667,1994,Undetermined,0.3,SC,0.0
36.3776,-116.2735,2002,Human,90.0,NV,2.0
34.1729,-84.5709,1992,Human,0.07,GA,0.0
64.86517,-147.8774,2000,Human,0.1,AK,
34.41166667,-111.01,1997,Human,0.1,AZ,0.0
37.1,-78.57833,1995,Human,0.2,VA,0.0
35.3083,-80.3217,1994,Human,0.1,NC,
38.45,-107.1339,1992,Natural,2.0,CO,0.0
31.18766496,-81.98750347,2003,Human,0.03,GA,
35.38869,-79.13014,2007,Undetermined,0.2,NC,
28.640996,-96.920335,2014,Human,1.0,TX,
34.98386,-93.31608,2014,Human,20.0,AR,0.0
44.45225,-116.0078,2009,Natural,0.1,ID,0.0
33.0531,-93.6678,1998,Human,12.0,AR,
33.06031207,-84.81280235,2007,Human,0.45,GA,
44.7,-67.45,1995,Undetermined,0.1,ME,0.0
34.50833333,-112.565,1993,Natural,0.1,AZ,0.0
35.59789999,-81.48405001,2006,Human,0.3,NC,
32.30881415,-84.52115721,2009,Human,1.97,GA,
35.2141,-120.834311,2001,Human,2.0,CA,0.0
39.9442,-74.19,2015,Human,0.25,NJ,
34.71637,-77.2235,2007,Undetermined,0.1,NC,
33.02013889,-82.62225,2016,Human,14.1,GA,0.0
32.89734,-87.72074,1996,Human,1.0,AL,
32.5099,-83.7112,1996,Human,1.28,GA,0.0
42.1379871,-77.63653861,2009,Human,1.75,NY,0.0
40.85167597,-73.82692599,2010,Human,0.1,NY,
48.0233,-94.8903,2000,Human,1.0,MN,0.0
36.518161,-119.682147,2011,Human,1.0,CA,
38.4372,-122.648167,2012,Human,0.6,CA,
32.4582,-82.864,2002,Human,2.94,GA,0.0
35.3533333,-85.6716667,2005,Human,11.0,TN,0.0
35.1717,-81.055,1993,Human,0.1,NC,
34.880985,-85.901638,2003,Human,15.0,AL,0.0
34.13383,-94.5945,2015,Human,3.0,OK,0.0
33.718,-103.444,2019,Natural,209.4,NM,0.0
36.968824,-120.653774,2011,Undetermined,0.1,CA,
35.57457,-94.34722,2011,Human,1.0,AR,0.0
34.3787,-85.1311,1993,Human,1.54,GA,0.0
34.65599311,-111.7790753,2018,Human,0.1,AZ,0.0
36.2688889,-81.9647222,2010,Human,3.0,TN,0.0
34.48666667,-111.45333333,1995,Natural,0.2,AZ,0.0
46.48305556,-115.39416667,1999,Natural,0.8,ID,2.0
34.67181254,-88.6932349,1997,Human,5.0,MS,0.0
32.833303,-112.0998,2009,Human,0.1,AZ,1.0
30.4566,-83.4304,2013,Human,0.5,FL,0.0
32.8767,-100.3472,2019,Undetermined,0.5,TX,
33.507771,-86.104566,2005,Human,3.0,AL,0.0
37.34603,-84.39153,2011,Human,10.0,KY,0.0
65.10216875,-147.75115927,2020,Human,0.1,AK,0.0
43.2637,-78.2259,2016,Human,0.1,NY,0.0
31.25881944,-82.17707778,2013,Natural,0.15,GA,0.0
31.75299742,-97.26698462,2010,Human,2.0,TX,
38.425449,-81.88015065,2009,Human,3.0,WV,0.0
30.23542,-95.18125,1992,Human,7.0,TX,
20.8927441,-156.4897308,2011,Undetermined,0.02,HI,
44.25388889,-122.23694444,2015,Human,0.1,OR,1.0
35.2167,-81.2,2001,Human,0.1,NC,
33.91944444,-108.15027778,2014,Human,0.25,NM,0.0
33.24166667,-80.275,1993,Undetermined,35.0,SC,0.0
39.18408563,-81.59554985,2018,Human,0.2,WV,0.0
30.84375,-94.47292,1996,Human,2.0,TX,
45.11833333,-121.48916667,1992,Human,0.1,OR,0.0
31.3011,-86.2364,1998,Human,3.5,AL,
40.4258,-116.1842,2006,Natural,3020.0,NV,2.0
36.5745,-107.3823,2002,Natural,0.1,NM,0.0
37.14277778,-83.68166667,2007,Human,2.0,KY,0.0
45.70005,-118.6911,2018,Human,0.3,OR,0.0
25.54,-80.34,1997,Human,2.0,FL,
40.5525,-105.1048,2015,Human,0.01,CO,0.0
30.7881,-93.5136,1998,Human,2.0,LA,
38.595235,-121.290498,2019,Undetermined,1.0,CA,
46.89997,-123.02686,1995,Human,0.1,WA,
33.64792,-97.30806,2016,Natural,0.25,TX,
31.986093,-96.001797,2014,Human,3.0,TX,
38.34972222,-78.35666667,2020,Human,1.5,VA,
47.52888889,-94.67027778,2016,Human,39.6,MN,0.0
34.11167,-109.90898,2018,Human,0.1,AZ,0.0
31.1728,-83.2961,1999,Human,12.8,GA,
42.7543,-122.7639,2001,Natural,3.5,OR,1.0
41.436317,-120.626983,2017,Natural,3.5,CA,1.0
33.29305555,-117.02305555,1999,Human,0.5,CA,
33.3156,-89.7833,2000,Human,0.1,MS,
33.4005,-112.0943,2012,Undetermined,0.1,AZ,0.0
35.324883,-84.3221,2007,Human,10.0,TN,0.0
47.27583333,-114.92972222,2013,Natural,0.1,MT,1.0
